,n_count,seq_count
4912,253,>IMS-10116-CVDP-B6A9DA58-15F9-4297-9958-E5C679EA1477|2021-03-30
4913,414,>IMS-10116-CVDP-8FCB04C0-0131-47A9-8EB8-B6AE34BA125B|2021-08-18
4914,424,>IMS-10116-CVDP-FF932682-F966-4964-9233-8839DD024918|2021-07-20
4915,255,>IMS-10116-CVDP-AAC88166-7B91-49A3-979C-E450C93F242E|2021-08-20
4916,259,>IMS-10116-CVDP-DE5DFF33-6B8D-4980-AC80-0AB3C5798CD1|2021-12-02
4917,53,>IMS-10013-CVDP-A3DF531E-EE39-4D58-8DC8-57EC91C7552B|2021-09-20
4918,138,>IMS-10116-CVDP-81253575-3BC3-4C61-8B40-74840EE1E94B|2021-09-01
4919,254,>IMS-10116-CVDP-4F0485BE-D655-4C1A-8B04-E0EA270E0101|2021-03-19
4920,409,>IMS-10036-CVDP-3205DA73-A76A-4DDC-96C9-9189C4592200|2021-11-13
4921,339,>IMS-10116-CVDP-D192C925-ADCE-4A10-BFD5-5C36164BAF64|2021-02-09
4922,0,>IMS-10224-CVDP-8F2CC74F-97E8-4E1C-8445-0DC8EAA813E9|2021-02-08
4923,4,>IMS-10318-CVDP-14B75055-DC97-44AA-B81B-788479B79B93|2021-03-10
4924,259,>IMS-10116-CVDP-5ED5C66B-A177-4FCA-877B-79B58336A5B7|2021-11-30
4925,251,>IMS-10116-CVDP-3D5225A7-6538-4174-B981-7580466777DC|2021-04-23
4926,369,>IMS-10116-CVDP-B93B9E11-BA5C-4ABA-BEA1-1A1140AC5D7E|2021-10-30
4927,667,>IMS-10116-CVDP-D6A1932F-9DD4-42FA-A719-ACA87F88C5AD|2021-09-11
4928,419,>IMS-10116-CVDP-9A3B1D13-59B2-4D51-B7B8-928490FACDA5|2021-09-21
4929,402,>IMS-10116-CVDP-9BEFC096-E0AE-4A05-8F1C-24B6C39DA847|2021-03-11
4930,772,>IMS-10224-CVDP-74C34C32-2236-4BA8-ABE5-E89226229EEC|2021-09-06
4931,458,>IMS-10116-CVDP-74D64717-FA91-4724-BD77-2E0BD228B6E6|2021-09-30
4932,65,>IMS-10116-CVDP-60A61D5D-67FC-4B9D-A780-B3A93FD0FCEC|2021-02-03
4933,471,>IMS-10116-CVDP-9E103000-B431-46B8-879D-F6E8A56D367C|2021-09-08
4934,133,>IMS-10025-CVDP-00146|2021-01-21
4935,256,>IMS-10116-CVDP-59C76AFC-3DB6-406D-8BFC-9C280944BBD4|2021-08-25
4936,864,>IMS-10116-CVDP-E42B1F6A-F364-4A8D-998C-CA3865072AE3|2021-12-15
4937,83,>IMS-10116-CVDP-9558FB23-DCB0-460D-A95A-78CFF38719F9|2021-08-10
4938,261,>IMS-10116-CVDP-3E5A3D51-A511-4CF2-9537-00030FA49278|2021-09-02
4939,259,>IMS-10116-CVDP-E941B569-AB1E-4636-B2A0-3D4594D37167|2021-09-06
4940,121,>IMS-10116-CVDP-5E069A9B-169E-48A2-97D8-2E1F1B225F4D|2021-07-30
4941,147,>IMS-10013-CVDP-EFE916A7-215A-40D3-8D9D-E51E95AFF1B4|2021-11-27
4942,36,>IMS-10013-CVDP-3A89A1DB-22AB-45C7-BB6D-D86645D13B99|2021-10-12
4943,129,>IMS-10116-CVDP-0676AB61-0AE0-4DA9-A08F-7AD722AC05D9|2021-12-01
4944,270,>IMS-10036-CVDP-3A33FC1E-84E7-408B-BD06-71BAE796E3F8|2021-09-23
4945,37,>IMS-10013-CVDP-C10C2F4D-F45C-49E1-A72E-C3CE6A3A914D|2021-11-27
4946,161,>IMS-10036-CVDP-B2AD9D96-1DE8-41E6-80E8-C6BD8BE3DCF1|2021-04-21
4947,125,>IMS-10116-CVDP-894528E5-59DE-4DE1-A7BE-A80445C3E482|2021-10-13
4948,661,>IMS-10116-CVDP-006441C8-CB85-496C-B0BA-E2BA93BCC038|2021-09-30
4949,78,>IMS-10013-CVDP-2C3263C6-AECE-4DE9-862A-5125CE2A5AB4|2021-08-04
4950,370,>IMS-10116-CVDP-B62D119D-0E19-4393-8189-2C4750171D19|2021-03-11
4951,1125,>IMS-10116-CVDP-EC0B96EA-46A5-4073-ACE2-A5741BEDF6F2|2021-04-08
4952,445,>IMS-10116-CVDP-027BA08E-9EE0-46A1-9D42-43C94F8F2C86|2021-12-03
4953,1179,>IMS-10116-CVDP-3DC92162-6D3F-4593-8D07-3E03A64E37D2|2021-09-02
4954,99,>IMS-10116-CVDP-D8CDE29D-4B1F-41B1-AD1F-48AB2F95C3C8|2021-08-27
4955,445,>IMS-10116-CVDP-CE7DC66F-4797-4A5F-B988-A82E32F3E73B|2021-09-30
4956,315,>IMS-10116-CVDP-82023C42-6093-4928-96C4-CD61D24C251C|2021-05-26
4957,127,>IMS-10116-CVDP-9CAAB0B6-6AF5-4361-A946-699F32C86651|2021-05-29
4958,121,>IMS-10116-CVDP-B728FC01-2161-4076-BC2F-7E9662C2B71B|2021-08-25
4959,416,>IMS-10116-CVDP-D41DBCEA-D13F-494B-8CC4-1152B9957D8C|2021-09-17
4960,121,>IMS-10116-CVDP-1E0860A2-5F98-4432-B729-0310CFCF7B44|2021-08-10
4961,1342,>IMS-10116-CVDP-A8952A33-23A4-4336-925C-8F6915B95279|2021-09-07
4962,37,>IMS-10013-CVDP-7AB4F325-D83C-433D-81D7-726BF1D3070D|2021-12-10
4963,259,>IMS-10116-CVDP-5E145ACB-9095-4505-AAE9-1331A1E641E5|2021-12-03
4964,882,>IMS-10116-CVDP-7923C53A-9C18-4AF6-9FB7-4E130E279209|2021-09-20
4965,308,>IMS-10116-CVDP-C80AA2AD-7F3D-468F-8835-CE4C5FA52AB6|2021-09-20
4966,318,>IMS-10116-CVDP-2B6E600C-533E-4713-BFFB-E755EE085918|2021-09-01
4967,228,>IMS-10013-CVDP-0955BF56-113E-45BD-9611-62600E275CD4|2021-09-20
4968,421,>IMS-10116-CVDP-A4A91CE3-9B94-44F8-8BA6-0EC4720BC678|2021-09-13
4969,424,>IMS-10116-CVDP-90168AE7-F873-4E5F-8366-1B8F612C72B0|2021-06-16
4970,259,>IMS-10116-CVDP-B26C3AC7-747D-4674-A8B6-2B6235E23324|2021-11-29
4971,259,>IMS-10116-CVDP-26F1E5A4-41F7-4644-B922-0AB18429A7D4|2021-12-03
4972,25,>IMS-10116-CVDP-FA545799-1173-461A-9493-B398E4505414|2021-12-31
4973,438,>IMS-10013-CVDP-B2B59305-D4F0-4F47-88EC-55E706FAB3B5|2021-09-08
4974,34,>IMS-10013-CVDP-0ED44A6F-51AA-414A-B8B2-4A4324EEB605|2021-08-24
4975,669,>IMS-10116-CVDP-15671163-BD12-4A6E-8820-E78D8C64DFE6|2021-11-16
4976,625,>IMS-10116-CVDP-8ECB5ACA-EC2D-435B-985D-7915CB1417A2|2021-08-05
4977,263,>IMS-10116-CVDP-71ABB815-CC2D-4244-824D-1A128E318F33|2021-12-01
4978,337,>IMS-10116-CVDP-4C433701-1A46-4423-BE48-3827A0E4CCF1|2021-04-04
4979,341,>IMS-10013-CVDP-9EF37966-871D-476C-B285-F84C05A0DCEF|2021-09-02
4980,826,>IMS-10116-CVDP-B32E466E-CB4C-46B5-B649-729AD6E24A4F|2021-11-30
4981,251,>IMS-10116-CVDP-C06FCBE6-73D7-4006-99B4-F1817A1FDAA3|2021-04-14
4982,119,>IMS-10013-CVDP-A7FA1C39-B6CB-4BCA-87DA-A1010A239FE9|2021-08-30
4983,884,>IMS-10036-CVDP-DFFCF676-A038-4385-AF4E-AA9CAEA233C5|2021-04-20
4984,0,>IMS-10318-CVDP-F469C043-73BC-49A0-8215-9E49CC2136DB|2021-02-12
4985,745,>IMS-10224-CVDP-3DA24070-8913-4316-A508-A07DD3A31A99|2021-08-13
4986,126,>IMS-10116-CVDP-C5B4817C-65BA-4C47-B21B-7367412793A1|2021-07-30
4987,472,>IMS-10116-CVDP-60DF3714-2BC8-4D9D-8F42-4282039F412A|2021-11-04
4988,39,>IMS-10013-CVDP-EC56ECEB-67CD-4D1A-B60F-8CB77B6F2181|2021-11-19
4989,776,>IMS-10224-CVDP-FCD37C11-D80B-499D-9B1B-84C007091257|2021-09-10
4990,733,>IMS-10116-CVDP-493EBF12-0CC0-4F31-B94A-29CE5CAADD42|2021-12-09
4991,40,>IMS-10013-CVDP-41A712C0-BA59-4F03-ACDA-AB14739A9C6C|2021-12-06
4992,253,>IMS-10116-CVDP-9E9E3875-D3E7-40AA-BCCA-82CB693CDF22|2021-05-12
4993,366,>IMS-10116-CVDP-A659A9E8-A44D-4786-A86F-562486A972FC|2021-10-19
4994,34,>IMS-10013-CVDP-84EB1739-70A0-4E50-A2DF-C83296A98A86|2021-12-13
4995,36,>IMS-10013-CVDP-1BABCAF6-BFC8-4361-8683-E921CCF495BB|2021-08-16
4996,547,>IMS-10013-CVDP-82AAA9B6-8600-4714-94D1-4AFC7D2BA60E|2021-11-05
4997,259,>IMS-10116-CVDP-75FC6CD3-4FA0-4ED1-B2C7-F9F651FB65B3|2021-09-13
4998,463,>IMS-10013-CVDP-9E15130E-9DD0-4241-9A7B-27AC7A6D12CC|2021-09-02
4999,368,>IMS-10013-CVDP-A4F05593-3B39-402B-A7BC-0F8AB5C1AE53|2021-11-09
5000,259,>IMS-10116-CVDP-E88140DA-5D41-4A99-9561-766A7CBC94A0|2021-09-23
5001,122,>IMS-10116-CVDP-DBA4ACAB-F9B7-4029-9C9D-202DC11D79DF|2021-07-28
5002,292,>IMS-10116-CVDP-71CD9A5B-CBCC-4886-AD4D-34A46E500B48|2021-12-10
5003,273,>IMS-10116-CVDP-8FDF39DD-5B92-454D-9388-893E30C1AE1F|2021-11-30
5004,540,>IMS-10116-CVDP-5936D00B-37CE-49FC-B889-3A24A5966C5A|2021-09-17
5005,259,>IMS-10116-CVDP-83745CE2-A259-40C7-B5A8-B9772AEC00D5|2021-09-30
5006,256,>IMS-10116-CVDP-27F1C91A-52CB-4B99-BDFD-8B23BF0F7F20|2021-11-29
5007,259,>IMS-10116-CVDP-01CD49CE-5A1E-49E3-A5B6-CF61B460C41E|2021-09-09
5008,69,>IMS-10116-CVDP-DF30470C-1F9F-4EFD-B167-E344763693AC|2021-08-06
5009,164,>IMS-10116-CVDP-59D11AF7-8A69-47D1-BF7F-432FFDD80BE0|2021-07-31
5010,421,>IMS-10116-CVDP-30FA547C-458F-4D72-843C-0159056A0232|2021-08-05
5011,457,>IMS-10013-CVDP-4E5AB8D5-2254-45D1-A0F5-38A469651785|2021-08-11
5012,476,>IMS-10116-CVDP-A82B8EB9-221A-4B37-A133-68048A37E1AB|2021-09-11
5013,451,>IMS-10116-CVDP-9BEDC0ED-0098-4DCF-A331-9F5D85781FBC|2021-02-15
5014,416,>IMS-10116-CVDP-58E9BB01-7081-4378-A67F-FB7100607335|2021-12-09
5015,375,>IMS-10116-CVDP-C5C930D3-5FE1-43BE-AB64-1698C2BCE71B|2021-11-30
5016,341,>IMS-10116-CVDP-1325915A-5550-46D7-803E-CCE056DF30CD|2021-08-25
5017,379,>IMS-10036-CVDP-2CFD2DF6-CF3F-4F4B-907A-44667B4C10D7|2021-04-14
5018,261,>IMS-10116-CVDP-A9E1E3C7-0CE4-4F74-B8B1-31676C772C55|2021-08-20
5019,713,>IMS-10224-CVDP-E3441916-99E8-4507-9399-1A5ABEB978F1|2021-04-27
5020,259,>IMS-10116-CVDP-AF94AD8A-FFE3-4FD8-AF4D-13CA970043A0|2021-08-23
5021,71,>IMS-10116-CVDP-CE31A371-9B05-4F19-973A-0125BD3C9548|2021-09-30
5022,471,>IMS-10116-CVDP-2D6C6B43-F3A5-4E77-A67A-DCEFDE12DBDF|2021-08-30
5023,254,>IMS-10013-CVDP-C7E6468F-08A1-4EE9-880D-BD89E151D750|2021-09-08
5024,424,>IMS-10116-CVDP-267EA73E-8DDB-4B96-9422-CDDE1D3682CB|2021-07-22
5025,535,>IMS-10116-CVDP-42F45726-F85F-49DE-96CE-93FEAA259FD2|2021-07-29
5026,32,>IMS-10013-CVDP-AC7C5165-1EC7-466C-9608-72709BDE2568|2021-03-04
5027,259,>IMS-10116-CVDP-38B9566E-4A6B-420B-A4C4-B37F9E6765D9|2021-11-17
5028,424,>IMS-10116-CVDP-BC51ECB0-5930-48B5-99FC-F11EF7FD2144|2021-06-01
5029,121,>IMS-10116-CVDP-EF8F2525-6C46-4CB7-90A6-ACC686C6A88C|2021-08-24
5030,618,>IMS-10224-CVDP-02E5CD53-26D7-42B7-B9F6-88D3CDA4DD11|2021-11-22
5031,41,>IMS-10116-CVDP-F6F61E4D-98BF-471A-BA8D-5522F43E7FAF|2021-02-04
5032,16,>IMS-10013-CVDP-09F015D3-EA9D-4292-B635-F1FD654A86A3|2021-09-02
5033,860,>IMS-10116-CVDP-460F06C8-567A-4200-96BD-0B1576F8DB68|2021-05-07
5034,73,>IMS-10013-CVDP-BD8D80CB-E65A-4D80-92C9-19F1E249D6C1|2021-12-15
5035,446,>IMS-10116-CVDP-120D35D6-84A6-4198-A371-161CE7C9E5E9|2021-12-09
5036,259,>IMS-10116-CVDP-9380B908-6BB7-4917-A735-67B1D2FA2CB6|2021-12-08
5037,38,>IMS-10013-CVDP-9F372E1B-0796-4348-9853-403E054C65F5|2021-11-18
5038,35,>IMS-10013-CVDP-373942CE-18B1-4AD7-86B5-13A2D39B53EE|2021-07-21
5039,35,>IMS-10013-CVDP-E79A2A53-0F39-4C41-B682-9B5356B1912D|2021-12-28
5040,401,>IMS-10116-CVDP-07F27547-AB5F-49DB-95F1-5D263FAC8003|2021-08-28
5041,489,>IMS-10116-CVDP-ECB3DE01-11A3-47A1-BDF2-6ACEDA3E9F33|2021-09-28
5042,16,>IMS-10013-CVDP-48A791E4-DEEF-4FA1-B6A3-A471A27EC0BA|2021-05-04
5043,380,>IMS-10116-CVDP-51263377-695E-48A9-990D-A4F25594D8D5|2021-09-30
5044,623,>IMS-10116-CVDP-BBFBF0F9-F94E-4AA5-8CEC-0CE85F27204B|2021-10-22
5045,336,>IMS-10013-CVDP-225933A1-D016-4F29-9334-EB00E278799D|2021-11-27
5046,7,>IMS-10013-CVDP-200A371B-0D2F-4D37-B791-C5695052FEA5|2021-07-13
5047,432,>IMS-10116-CVDP-4D7965EE-66DA-430C-B13B-0B1159C6B573|2021-05-03
5048,12,>IMS-10013-CVDP-144DC2FF-55D6-4045-90C7-47E04ECD8588|2021-11-29
5049,106,>IMS-10116-CVDP-2AC574FC-7DE5-4210-9B6C-BB54144F55BB|2021-09-07
5050,416,>IMS-10116-CVDP-C24F6FBA-CA4A-41CD-BD72-27E83BF73EBC|2021-09-17
5051,165,>IMS-10150-CVDP-4BFF7171-F135-40AC-BCAE-FB9A12089D41|2021-08-06
5052,657,>IMS-10116-CVDP-D29B5845-0CE5-4D08-A96E-F5A418EF55B9|2021-12-03
5053,229,>IMS-10116-CVDP-C9C8B7DF-F370-47FB-AA9D-ADC74F137C14|2021-12-28
5054,259,>IMS-10116-CVDP-78BB4328-35C3-4B97-8AA6-CE7A3450CAB0|2021-08-16
5055,97,>IMS-10013-CVDP-76AC713E-F879-4C99-A022-5AB5D1E4C89C|2021-12-20
5056,445,>IMS-10116-CVDP-74B6B1B7-2CF1-4A20-83E7-650A57273EA1|2021-11-01
5057,333,>IMS-10036-CVDP-9E2BBC0C-28DF-49B1-ADDE-35BFBBE5A97A|2021-03-22
5058,259,>IMS-10116-CVDP-0704597F-E6F6-41D7-9A1B-F1A4DC619CED|2021-09-22
5059,817,>IMS-10116-CVDP-F109A96E-F2FE-4BEE-AC29-539B488C721D|2021-11-30
5060,424,>IMS-10116-CVDP-1FBAC3BC-3D34-4F75-ADFE-C9FD1DB6A4B4|2021-07-20
5061,305,>IMS-10116-CVDP-1C346572-F244-4C41-A038-043AAFBDEE15|2021-08-25
5062,259,>IMS-10116-CVDP-73A30643-12D0-4DBA-B0B3-715ED9F6DB98|2021-08-26
5063,437,>IMS-10020-CVDP-2A4AAC7C-4940-49E2-A67C-3E61DD81A741|2021-04-18
5064,418,>IMS-10116-CVDP-A0EBF1DD-2D1E-4E7D-B858-3D7C4A91B7FD|2021-09-24
5065,380,>IMS-10013-CVDP-EB32D10D-2818-48CB-AB5F-748D1FA709BE|2021-11-15
5066,1453,>IMS-10013-CVDP-C0135B2E-93F8-4D95-BE1A-8CD21062D1C0|2021-11-11
5067,261,>IMS-10116-CVDP-A2D04BC8-A4B2-425F-BA96-074C59082A1C|2021-11-08
5068,371,>IMS-10116-CVDP-E7822F48-87A8-4268-81DE-464AB9822B61|2021-11-24
5069,255,>IMS-10116-CVDP-E7288C2F-6BCB-4FD1-B659-9285F6720727|2021-02-08
5070,251,>IMS-10116-CVDP-A0A150FB-1862-46C7-9E78-5F1C97880B1C|2021-04-01
5071,428,>IMS-10116-CVDP-32178D00-FF48-4C82-83FF-81FD5A2B5024|2021-08-07
5072,259,>IMS-10116-CVDP-30C2AB08-875D-42C3-A72C-5C6F4A88191B|2021-12-06
5073,259,>IMS-10116-CVDP-8F73C875-68C3-43A9-A69A-9FA096599908|2021-08-16
5074,259,>IMS-10116-CVDP-0AE7E7F8-84EC-4CB0-B22D-92A5949A0FD9|2021-08-30
5075,258,>IMS-10116-CVDP-DF8423E1-83FB-4CA9-BB75-F03B1E2C27B5|2021-10-11
5076,253,>IMS-10116-CVDP-594493CC-09D7-4EEB-9AB6-F576865809EF|2021-06-02
5077,63,>IMS-10150-CVDP-59A88205-9098-41E5-8A91-4DFD26BE8207|2021-08-09
5078,121,>IMS-10116-CVDP-44EF3294-902A-4B45-BB24-73A1C86C8935|2021-07-23
5079,329,>IMS-10116-CVDP-26301D22-ECBE-4F63-A988-EE2D913F5CBA|2021-12-17
5080,259,>IMS-10116-CVDP-E3495113-821F-4216-BBE8-30AAE87DAB14|2021-12-01
5081,384,>IMS-10116-CVDP-2ADBCC63-E927-447D-A3F3-DABCF1C651DE|2021-08-24
5082,259,>IMS-10116-CVDP-F02902F9-7FB4-45BB-82DE-8ACD422A6332|2021-08-27
5083,33,>IMS-10013-CVDP-49DE01D7-5E07-48C6-8AFA-3A4AD907F7BB|2021-09-02
5084,656,>IMS-10116-CVDP-6F821174-1236-4C33-B87C-6B018A24B84B|2021-08-12
5085,259,>IMS-10116-CVDP-649927E0-8E12-490A-9E1F-6DF201C99637|2021-09-06
5086,189,>IMS-10116-CVDP-6227CCF7-C872-459E-A5D0-8F64F8E4A1AD|2021-10-27
5087,41,>IMS-10013-CVDP-7BCE67C1-1513-4A01-97FB-631F242591FB|2021-12-10
5088,424,>IMS-10116-CVDP-32772B65-5D3D-4460-83D5-0A61784F5661|2021-06-16
5089,37,>IMS-10013-CVDP-C2941D76-A3B9-456E-9725-00B2628075F4|2021-12-21
5090,7,>IMS-10013-CVDP-61B0F5B8-9A5D-420B-9328-8491D6D2C377|2021-03-04
5091,256,>IMS-10116-CVDP-F66FE4A1-4F79-4850-B5F7-81699816F0E1|2021-09-11
5092,212,>IMS-10116-CVDP-A7E7433F-F021-45DF-9B0E-81D73FC1F336|2021-11-02
5093,439,>IMS-10116-CVDP-43E134AE-543D-4C23-B08B-8DFD8936D408|2021-05-12
5094,411,>IMS-10116-CVDP-D04FCD92-87A6-4B13-A059-A6517FAE2F7C|2021-09-07
5095,3,>IMS-10013-CVDP-7A20B575-B810-49CF-860D-7EB7C18AFBEC|2021-05-20
5096,258,>IMS-10116-CVDP-1D25F915-AD0E-45A5-A2B7-966C32DEF79D|2021-02-13
5097,18,>IMS-10013-CVDP-A74F2160-2308-459E-BCCC-EDA87A34349D|2021-11-19
5098,259,>IMS-10116-CVDP-35B871AA-D32D-4AEB-8898-7F87BF0DAC9D|2021-09-02
5099,416,>IMS-10116-CVDP-FDE2FC9B-C228-4DBB-B5E4-D89952DF0C6C|2021-10-20
5100,64,>IMS-10036-CVDP-C349374C-16D5-4C3B-AEA3-F74274A85BA4|2021-03-11
5101,259,>IMS-10116-CVDP-85B87466-97C6-42F7-9B5F-31D75C29EFCC|2021-08-26
5102,566,>IMS-10116-CVDP-195633A2-4F75-40C3-80AB-4B3ECBFDDC07|2021-09-09
5103,250,>IMS-10116-CVDP-E9E77BBA-0A8D-4480-AF65-3F8E509FBCF1|2021-09-02
5104,318,>IMS-10318-CVDP-2B1EF6B9-16D0-44A2-85CD-F8575C51D0DC|2021-03-10
5105,766,>IMS-10116-CVDP-B6C58B60-A376-429C-8B13-70D8E234121A|2021-10-22
5106,41,>IMS-10013-CVDP-40461B10-60CE-4BA2-9CCA-DF3CB873AE73|2021-12-10
5107,657,>IMS-10116-CVDP-CBFA991F-9A76-4A13-A4F5-24BBBB0927D7|2021-12-16
5108,259,>IMS-10116-CVDP-E66E9D0A-884B-4FDD-99AD-15839296C4D3|2021-09-18
5109,562,>IMS-10013-CVDP-16D76A6F-C747-4775-A4FC-0EE58F33A4F8|2021-11-29
5110,369,>IMS-10116-CVDP-3EA02CB9-65E7-45C5-B89D-EF0D9559193D|2021-09-21
5111,259,>IMS-10116-CVDP-D66DC946-531C-4A9F-857D-89E192A0C4D2|2021-11-10
5112,13,>IMS-10013-CVDP-8A7D37BF-CD8C-427E-B398-0A7AA8AE6F10|2021-08-30
5113,395,>IMS-10116-CVDP-5FA12F4D-54C0-43A8-B308-18E1E2BA0E9B|2021-08-10
5114,121,>IMS-10116-CVDP-5A1E52A8-B006-4BEC-9312-485EB6057988|2021-08-19
5115,498,>IMS-10116-CVDP-2F047647-2DD9-43A4-895F-652E8B76E199|2021-09-13
5116,340,>IMS-10116-CVDP-D69AF793-4290-4636-8449-EAE76B53F21B|2021-11-30
5117,259,>IMS-10116-CVDP-62B6B27C-0F1D-4227-9784-07C5990F5977|2021-08-27
5118,267,>IMS-10036-CVDP-CCB0F0A9-0327-4FC4-9BBA-A36AE4C9CD44|2021-11-30
5119,257,>IMS-10116-CVDP-DD34709C-AE17-4D61-BA2E-72786CE3F415|2021-08-20
5120,147,>IMS-10116-CVDP-25468AB9-A85D-494A-840D-F6B8EE090568|2021-02-09
5121,32,>IMS-10013-CVDP-3F479770-B089-4BED-9AA3-E361883D7519|2021-03-29
5122,267,>IMS-10036-CVDP-132432B1-B54F-48B7-AB37-9CA429D1E8FE|2021-11-09
5123,410,>IMS-10116-CVDP-20C0E235-115B-45D0-B3F8-0D82638C14DA|2021-03-11
5124,121,>IMS-10116-CVDP-9BA4D1DF-AF8E-4BDA-80E3-DAEF2C790879|2021-06-18
5125,161,>IMS-10036-CVDP-D434AB59-18A0-4DAD-BF0F-C3686DF8914A|2021-04-09
5126,258,>IMS-10116-CVDP-C86BB50B-2F35-410F-A028-83356BF192BF|2021-12-01
5127,251,>IMS-10116-CVDP-5BABEDB8-54FA-41F3-AA75-EB5DF6E4B898|2021-04-24
5128,563,>IMS-10020-CVDP-D2FE9AB2-6A5E-4607-839E-6BAB5FB27288|2021-05-04
5129,185,>IMS-10013-CVDP-69B202CD-07BC-4D80-BF64-7282F66766F2|2021-08-20
5130,881,>IMS-10116-CVDP-3B7EC5D8-3472-40AA-BC03-8FDC5A79BCA4|2021-11-17
5131,35,>IMS-10013-CVDP-E5378E5C-D10B-455E-88C5-C7D5F6002C3E|2021-08-09
5132,343,>IMS-10116-CVDP-B9AC9F99-C930-4031-BAC0-69AC041DAF77|2021-11-10
5133,418,>IMS-10116-CVDP-17314014-0394-41DD-A455-3EA56CF72A20|2021-09-28
5134,127,>IMS-10013-CVDP-01462|2021-01-28
5135,259,>IMS-10116-CVDP-6AD6986C-8CD9-4D5D-AE04-4A28E387EBAA|2021-11-01
5136,416,>IMS-10116-CVDP-7035EA12-FEB5-431F-9BFB-5D619C60CC98|2021-10-02
5137,406,>IMS-10116-CVDP-3D2A0E73-AC9B-47C6-9781-56BA69702627|2021-08-03
5138,32,>IMS-10013-CVDP-4BD3EF66-3BA4-4ECE-B0B7-3FF4340F4EFF|2021-08-18
5139,251,>IMS-10116-CVDP-D0AAD318-783D-4E1C-93F4-A800273DF617|2021-06-01
5140,21,>IMS-10013-CVDP-3795A8BA-09D7-4028-A818-57EC1FB4ACE6|2021-08-20
5141,37,>IMS-10013-CVDP-B8E7D472-FC6E-4566-A98F-B142A4A79E5D|2021-12-10
5142,121,>IMS-10116-CVDP-28D4C2DB-9F49-4008-968F-33FD974C0E33|2021-08-14
5143,123,>IMS-10116-CVDP-DD0EC025-6142-46D5-B6CE-624B592DA5DD|2021-08-24
5144,416,>IMS-10116-CVDP-3A9DF3D2-49E4-4A66-A13F-C28067C037CD|2021-10-01
5145,258,>IMS-10116-CVDP-0A73A26A-7E84-41EB-AD9A-823B12234C32|2021-12-09
5146,351,>IMS-10116-CVDP-E81F882E-5B65-4001-9276-8119E8544772|2021-07-20
5147,375,>IMS-10116-CVDP-81788092-6A7C-4F94-A362-E6DC58CD0BED|2021-11-05
5148,253,>IMS-10116-CVDP-204B1479-9E7A-435D-BFC1-968EF1E899D9|2021-05-12
5149,413,>IMS-10116-CVDP-37B3F997-DA54-44A2-85E3-4478FE1DD612|2021-03-01
5150,267,>IMS-10036-CVDP-EE3F16E1-EF37-4141-B9E3-CA4D6FD9ABD6|2021-10-01
5151,729,>IMS-10036-CVDP-42CFBB72-893E-43ED-A3BA-DF7206CAD499|2021-12-15
5152,478,>IMS-10116-CVDP-E10E5F21-83B9-49D4-9069-ACFAA8C7ECA7|2021-12-01
5153,135,>IMS-10116-CVDP-AA3817E1-8489-44F7-8F85-B27D24F6ACF6|2021-12-04
5154,434,>IMS-10013-CVDP-2BA68F14-65A3-4AE9-834B-C202A2C4A75A|2021-02-16
5155,243,>IMS-10013-CVDP-FE7F104E-9229-4A2B-A9A3-6B880A35BD32|2021-11-18
5156,823,>IMS-10116-CVDP-9D3F26CE-0E45-4162-881B-5749C17D5593|2021-12-15
5157,251,>IMS-10116-CVDP-09F2A89F-1945-4E15-B4C8-EDDA7597737E|2021-06-01
5158,5,>IMS-10013-CVDP-AF874C88-A42B-4941-AB10-EC11EBB2BC02|2021-08-11
5159,259,>IMS-10116-CVDP-07C0C4CD-1436-49E1-A3D1-36EABCE5EA6E|2021-11-26
5160,244,>IMS-10116-CVDP-EAE90301-048B-42BE-ACD1-2D7E08DB3605|2021-10-19
5161,459,>IMS-10116-CVDP-7F019BDB-23B1-4969-9072-654F4025CB02|2021-01-30
5162,416,>IMS-10116-CVDP-25F1BA02-A27F-432A-8993-E010D6890A93|2021-10-09
5163,103,>IMS-10013-CVDP-E4C1F06F-0CD0-42B5-970A-283F9FB7038F|2021-11-27
5164,34,>IMS-10013-CVDP-0DEA3427-C222-4109-BED4-49DF1B163FA9|2021-12-21
5165,407,>IMS-10116-CVDP-EC36864B-7547-45BA-BDCC-8523D44FB66C|2021-09-07
5166,253,>IMS-10116-CVDP-54E2A1A5-E857-4D8A-B552-325F933571DE|2021-05-04
5167,94,>IMS-10013-CVDP-5BD7AD17-BA87-40F4-9D90-009A3C2A497C|2021-08-20
5168,685,>IMS-10116-CVDP-F87CEB82-8A42-463A-85C0-E3002A4E06C4|2021-12-02
5169,35,>IMS-10013-CVDP-672FD2BB-DF8A-4FB0-BFB8-06A3A04B9D89|2021-08-18
5170,81,>IMS-10013-CVDP-6E465738-C7DF-4FA1-B53A-EFDC0960F605|2021-10-13
5171,121,>IMS-10116-CVDP-30E4F28B-B2C0-4302-924B-AEB27CF5727A|2021-08-23
5172,258,>IMS-10116-CVDP-0A848C01-8785-47F9-9362-2B44074F1609|2021-12-04
5173,1107,>IMS-10116-CVDP-F0A87848-32EE-4BC0-88D8-22FA31B97B64|2021-02-05
5174,163,>IMS-10318-CVDP-3FB93E38-7D24-4E21-BEEF-AC1559229891|2021-02-15
5175,375,>IMS-10116-CVDP-242DFE22-8D80-4382-8350-82844E7AE650|2021-09-21
