,n_count,seq_count
6668,290,>IMS-10013-CVDP-98A2430B-F79A-45A9-8F32-F505A39816B4|2021-12-22
6669,202,>IMS-10013-CVDP-1172D883-067C-41A0-870D-71B91F3844DC|2021-11-09
6670,259,>IMS-10116-CVDP-9485ED3A-A3DE-4067-9E23-C42D2659F4A1|2021-12-08
6671,305,>IMS-10261-CVDP-00033|2021-01-23
6672,510,>IMS-10267-CVDP-11BD2BB6-19B5-438D-A9FE-041FA6C50CD3|2021-11-16
6673,992,>IMS-10116-CVDP-8E3A08C0-D8DF-463A-BC97-B2B7AD45FFFA|2021-12-29
6674,34,>IMS-10013-CVDP-9DFC2F46-EB88-4EC6-BF60-A59A390F1FF8|2021-05-29
6675,142,>IMS-10087-CVDP-3DCE7FF6-F325-41D9-91FC-1333A6A70795|2021-10-20
6676,259,>IMS-10116-CVDP-C56F7159-3B7C-417C-A9C0-247C4C5E4882|2021-12-19
6677,87,>IMS-10594-CVDP-DEC8E015-FBAD-4B35-9577-377E02EA9B8F|2021-05-02
6678,0,>IMS-10061-CVDP-E8CFCFF6-1030-494A-9989-BBC7E2033E5A|2021-11-17
6679,1603,>IMS-10186-CVDP-3AE55839-49EA-4C80-9236-7D4163F794A5|2021-12-21
6680,256,>IMS-10116-CVDP-528A4160-AE00-4B46-B9F8-89C208315F35|2021-04-21
6681,395,>IMS-10267-CVDP-25DF2175-ECAD-4041-8AE2-87B92BE41E9C|2021-09-19
6682,372,>IMS-10267-CVDP-EDA9F9F1-112E-422E-AE7C-835EB209B2B3|2021-12-10
6683,124,>IMS-10087-CVDP-B289994C-F236-46E6-9615-65C278E4E73E|2021-09-29
6684,910,>IMS-10280-CVDP-DD8C8EE4-F82B-40FA-9D65-EA8C4BF1A06B|2021-11-18
6685,0,>IMS-10061-CVDP-FA7EB56B-6ACA-4124-8250-BFA127CB08FF|2021-05-14
6686,431,>IMS-10116-CVDP-63F01C34-EDE0-4B9C-AA9C-C7FACEF19B2A|2021-11-27
6687,332,>IMS-10061-CVDP-6CF80420-949A-4931-BB07-1ABEB07D3795|2021-09-10
6688,347,>IMS-10186-CVDP-C53BCC1A-66CE-4AFE-AA14-643793891CC8|2021-09-08
6689,630,>IMS-10186-CVDP-E705C5B2-8340-40D4-8AAF-3E0214C16E47|2021-08-10
6690,29,>IMS-10186-CVDP-1230F1E1-D746-4935-8DC9-8324DEECA6E4|2021-02-01
6691,414,>IMS-10116-CVDP-09FDCA79-70C7-4169-8512-DFA16B1C05C5|2021-11-05
6692,310,>IMS-10087-CVDP-9859C77C-478F-40B3-BF2C-85696A111BDA|2021-11-26
6693,138,>IMS-10087-CVDP-DCD3ED82-5A37-4305-812A-F4A828BDBA9E|2021-12-08
6694,0,>IMS-10061-CVDP-B92616E1-BF98-4F6F-9678-BD36245B99A9|2021-08-23
6695,364,>IMS-10186-CVDP-E6966C46-36F9-4DA1-86A6-4A0B9941EDBF|2021-11-04
6696,669,>IMS-10116-CVDP-25E7D286-6304-428E-9A4D-C0FFAFC1A191|2021-09-30
6697,341,>IMS-10013-CVDP-9CD1E1D2-1D19-4FAB-8231-8B7EFF805414|2021-08-25
6698,180,>IMS-10267-CVDP-014B1221-31D2-41B9-B3F1-F7A08C655763|2021-10-08
6699,417,>IMS-10116-CVDP-E628512C-2F01-425A-B512-138ED43F6242|2021-11-24
6700,545,>IMS-10087-CVDP-8E5F2662-8E8F-4D7B-90E4-39FE2943C781|2021-12-14
6701,514,>IMS-10225-CVDP-37AD765E-4463-4D85-AAAE-23107B9784BC|2021-11-24
6702,48,>IMS-10186-CVDP-9FF510B5-77A3-431E-BCE0-D70574D568DE|2021-05-03
6703,342,>IMS-10013-CVDP-B2002EF5-3738-423D-BFE2-B60E8B5F7AE5|2021-09-08
6704,253,>IMS-10116-CVDP-BF343B3D-73D5-40A7-8DD4-4F04094FC0B0|2021-04-09
6705,312,>IMS-10261-CVDP-68C41B60-59D8-40DA-AE52-AD0A38B853AE|2021-02-26
6706,2,>IMS-10061-CVDP-E6292112-E28C-48B9-A8EC-1B6BD8BBBA6A|2021-11-22
6707,297,>IMS-10186-CVDP-471A3983-8916-4E0B-B9C5-BC35F4BB35F8|2021-07-21
6708,125,>IMS-10087-CVDP-871FB73B-B53A-48BF-B35F-F449E636AB00|2021-12-14
6709,207,>IMS-10267-CVDP-CBAA426E-5B47-42DF-84AF-2B8EC9185AB7|2021-06-16
6710,90,>IMS-10594-CVDP-9EA4A2DB-50C3-4230-AF21-DE9675DD9ACE|2021-05-01
6711,40,>IMS-10013-CVDP-9F0616D5-8D2A-4B35-A288-F5316BE51508|2021-04-02
6712,0,>IMS-10227-CVDP-DAB35D2B-BD3A-44F2-9285-1D97FAC958C1|2021-09-07
6713,0,>IMS-10061-CVDP-F3A554B6-E11C-48AF-8043-47431805232F|2021-11-16
6714,1532,>IMS-10186-CVDP-641991ED-6567-4784-A902-A54294264F53|2021-12-22
6715,1123,>IMS-10225-CVDP-1F282020-A2C2-47DD-96B2-D2C28CE3ED36|2021-12-16
6716,82,>IMS-10087-CVDP-E1CDDD08-A285-481A-9454-EDA5E56AC5CA|2021-08-16
6717,454,>IMS-10116-CVDP-25A3C779-07CD-4514-9417-B1A870AEB0A3|2021-05-15
6718,97,>IMS-10087-CVDP-90831966-94EC-46EC-91B6-F236ED2C66D9|2021-11-29
6719,233,>IMS-10225-CVDP-ACE1972B-FAB4-43AF-B929-161646EAEC2C|2021-10-04
6720,372,>IMS-10087-CVDP-28D2012A-7152-4AE1-B8FD-032AC2FEF21D|2021-12-07
6721,645,>IMS-10186-CVDP-D18281CF-B49E-4BE1-8DF2-89F04D32004C|2021-05-10
6722,1070,>IMS-10227-CVDP-AE9A7635-D721-4A02-A231-F3E34CDF285B|2021-06-09
6723,366,>IMS-10225-CVDP-80A2A1FC-FE42-407C-BD5E-0B464ABEDC24|2021-12-09
6724,263,>IMS-10186-CVDP-24ED5387-57C2-4A84-9E44-0C7636F60581|2021-04-21
6725,666,>IMS-10087-CVDP-491E347A-D90C-4F03-BCAD-97784F5D4F07|2021-09-10
6726,353,>IMS-10087-CVDP-EF147E58-19BB-4D28-9724-72B668BD195E|2021-09-21
6727,706,>IMS-10087-CVDP-D71FBC67-7501-4FAC-AF92-065922FB8454|2021-10-18
6728,82,>IMS-10087-CVDP-0167EF18-B782-44C5-9735-77A5A36EAFA9|2021-11-26
6729,224,>IMS-10267-CVDP-75794676-3CE8-4492-9FB5-87714135F3F5|2021-05-05
6730,445,>IMS-10087-CVDP-CF0B2C9C-11FE-4BCA-ADF7-13DE6D216311|2021-12-20
6731,831,>IMS-10267-CVDP-57750FA0-541C-4639-9EF9-9B79F1D9F1D3|2021-04-22
6732,50,>IMS-10227-CVDP-4BE14CAB-AD1E-46F7-867D-F4A68A45AE77|2021-04-07
6733,353,>IMS-10594-CVDP-72CF198E-5390-4241-9A86-FBD17B28C3E6|2021-11-08
6734,759,>IMS-10116-CVDP-34CE96EF-DD25-44A0-99F7-93C564E6ADF1|2021-12-07
6735,70,>IMS-10186-CVDP-D0496CDA-3DA1-4191-9506-421B9D20CEC3|2021-04-05
6736,368,>IMS-10087-CVDP-77B35D8B-33F3-4F8D-8ED5-C981136931CD|2021-11-25
6737,20,>IMS-10225-CVDP-00446|2021-01-22
6738,17,>IMS-10013-CVDP-CF0CD9E7-6F95-4D7E-AB08-4CBDA411BBB3|2021-03-20
6739,0,>IMS-10227-CVDP-4BD4BB17-F3B6-4F05-9607-F1D2812293D2|2021-09-09
6740,4,>IMS-10061-CVDP-97C703ED-6DDA-4D90-8046-F97AC5D92458|2021-08-03
6741,100,>IMS-10341-CVDP-639EAF8E-2C8A-47D0-B8AC-AE9522DD5897|2021-03-05
6742,446,>IMS-10116-CVDP-B6AB9223-9B7A-4A2C-8CA7-5A14292C8BAC|2021-03-26
6743,32,>IMS-10013-CVDP-90BC6DA7-85F3-4A4A-A562-335C85E96604|2021-04-02
6744,240,>IMS-10225-CVDP-0D127939-E924-402E-B86D-69130C6FD89A|2021-11-22
6745,26,>IMS-10227-CVDP-D124C268-E87C-4274-AE85-D1E84E982F40|2021-09-15
6746,421,>IMS-10061-CVDP-F17BBC78-7BBC-4824-B1FC-976E8A5ABD6E|2021-12-07
6747,311,>IMS-10267-CVDP-48D794DE-4B21-4C78-8943-3CDB4750C6F1|2021-06-09
6748,559,>IMS-10186-CVDP-16F012FA-E55D-45C6-8A44-9BE36C508771|2021-11-24
6749,25,>IMS-10013-CVDP-678A589D-1D03-4022-9D84-8945763E7191|2021-05-08
6750,528,>IMS-10267-CVDP-03C5E204-299C-4860-9FF7-5F6169DB241F|2021-08-13
6751,672,>IMS-10225-CVDP-E02268F5-70B0-4F52-8E7D-B20F78CFE105|2021-05-20
6752,219,>IMS-10267-CVDP-39103E59-B56D-4834-87EE-DBDF2FFE8427|2021-09-24
6753,389,>IMS-10186-CVDP-16908865-0998-4A25-BB5F-3A2D20525F8E|2021-09-15
6754,383,>IMS-10267-CVDP-DD857596-B829-421F-8741-95079CE8939F|2021-09-03
6755,256,>IMS-10116-CVDP-A1B85371-B47D-491D-95BE-50C2B1A41EE4|2021-11-08
6756,546,>IMS-10267-CVDP-9C4FCF5F-7193-4DD7-8559-6FAB971BC12E|2021-03-19
6757,397,>IMS-10267-CVDP-F9F25E7A-6A59-43B6-83EB-0DEBC4A3C560|2021-05-17
6758,90,>IMS-10261-CVDP-D3E9F8D9-1EB6-4842-82EA-241291B44AD9|2021-04-03
6759,1452,>IMS-10186-CVDP-671B8AB6-C374-438B-B360-C55575F52658|2021-08-22
6760,253,>IMS-10116-CVDP-1E5FD4F9-745C-4E6C-83A7-0E94B808C63B|2021-04-13
6761,559,>IMS-10116-CVDP-D39795AE-2077-4936-A5E3-5FA50E6EB150|2021-05-07
6762,1046,>IMS-10261-CVDP-59B63541-D18C-4113-87CE-80E70B4D7BE6|2021-12-15
6763,348,>IMS-10087-CVDP-013BBAF9-F7F1-42CA-AC3D-D9D10F6DF651|2021-12-09
6764,17,>IMS-10013-CVDP-F295491F-B775-4FE7-90CD-A94421B61C81|2021-05-15
6765,530,>IMS-10267-CVDP-6C6F2A30-91D5-4478-8B91-C4C4DCFC2254|2021-03-12
6766,342,>IMS-10261-CVDP-C4370894-0928-4EF6-B91D-062550EB17E6|2021-10-28
6767,719,>IMS-10116-CVDP-59BA1611-6A9B-45A5-A428-9D57F8393BA8|2021-05-03
6768,0,>IMS-10227-CVDP-9CC0CAD2-15FD-48D1-98EB-CDDB68244B88|2021-12-28
6769,236,>IMS-10013-CVDP-172CAC2D-8980-47A5-A6F2-1E333B502400|2021-12-29
6770,85,>IMS-10594-CVDP-9D7E9CCD-1D0F-4C63-B6B7-E694FB6D4803|2021-05-03
6771,1035,>IMS-10087-CVDP-6E67349C-C36F-4999-B1DF-D9757FAD9604|2021-11-30
6772,701,>IMS-10087-CVDP-735E4CAC-9415-40BB-9D57-A1DEE5C124F6|2021-12-04
6773,0,>IMS-10061-CVDP-3A910D76-A7F0-49FF-8649-9C89BB205C71|2021-04-21
6774,1349,>IMS-10116-CVDP-9492DA5C-7258-4D94-BD55-90E3F7214970|2021-12-20
6775,581,>IMS-10261-CVDP-72972F01-5454-4B7D-AC18-F08F34E244D4|2021-08-11
6776,259,>IMS-10116-CVDP-128001EF-8179-4CC3-BC01-C24C6A776139|2021-09-15
6777,687,>IMS-10186-CVDP-7836A8D2-B159-4A1E-B4EE-FAC2CE55F2DE|2021-11-19
6778,210,>IMS-10186-CVDP-02EC4D23-3F74-42F1-8D3A-46B9AF35E079|2021-12-06
6779,430,>IMS-10267-CVDP-CB4E113F-ADB9-489B-A29B-6438AF14CB71|2021-09-10
6780,514,>IMS-10225-CVDP-34FDD38A-8C26-4A20-A5FA-F8CBA54BE35D|2021-12-26
6781,259,>IMS-10116-CVDP-A7CF08AB-F7EA-4C79-820C-B83AC9AD5E8B|2021-12-28
6782,398,>IMS-10087-CVDP-558E9611-D8DB-46FA-873A-101E7847B8FE|2021-11-26
6783,711,>IMS-10267-CVDP-3225CC2F-544D-4D59-AA90-CB44305B29F6|2021-11-05
6784,133,>IMS-10087-CVDP-FBB871F0-6A2C-4EB1-BAB9-849BBA9D4544|2021-11-29
6785,2166,>IMS-10186-CVDP-49582D3A-2526-4984-A6C2-33D0771ACF91|2021-12-20
6786,400,>IMS-10116-CVDP-8FB64BB3-6FDD-426C-9769-00A0468454E7|2021-11-11
6787,468,>IMS-10225-CVDP-85419BDB-9F16-4BE1-8514-D7A0DB0C3AA8|2021-12-17
6788,207,>IMS-10267-CVDP-8C1D6F71-6364-478B-B979-EAC5F84CCA72|2021-12-10
6789,449,>IMS-10013-CVDP-1A15F68D-CE19-4A7A-AAB7-8E5CDC0048EF|2021-02-20
6790,81,>IMS-10087-CVDP-DA3745B1-FE5A-4509-9D00-394A5C6D0A41|2021-11-26
6791,0,>IMS-10061-CVDP-38E1B66A-981B-4877-BB8C-F8FF914F91F7|2021-11-21
6792,108,>IMS-10013-CVDP-1E8FE0A3-541B-4B4F-B7BB-C9B6E1BCDAE0|2021-10-25
6793,176,>IMS-10087-CVDP-A8489EAC-917B-400E-8C64-3AFE8C362E04|2021-12-13
6794,129,>IMS-10227-CVDP-2093B9D4-95E7-40D8-B5FE-C19D947C9E15|2021-11-16
6795,166,>IMS-10267-CVDP-2EBC0576-4E0A-460A-96A7-0A8D06F215F1|2021-12-13
6796,363,>IMS-10267-CVDP-F3377E2E-DF10-4CD6-BBC4-6760D2F28625|2021-12-17
6797,132,>IMS-10061-CVDP-400C7363-74C3-419C-8F2E-75158D249E09|2021-08-27
6798,1452,>IMS-10225-CVDP-D5FA0444-76A3-462D-A4CF-00CD34ACF51E|2021-05-28
6799,33,>IMS-10186-CVDP-D73DF5AC-6845-402F-A874-66A34E035508|2021-09-17
6800,653,>IMS-10087-CVDP-6AC129B0-E214-4893-A80C-EF5B89A2972C|2021-11-22
6801,250,>IMS-10227-CVDP-F52DF99F-932A-4D1F-9DBB-2E08047550E6|2021-10-27
6802,96,>IMS-10013-CVDP-5D990308-F17C-4140-BC20-738F293801B0|2021-08-11
6803,148,>IMS-10594-CVDP-93CF3A1F-AF65-401E-A72F-9695391C4BCE|2021-11-19
6804,254,>IMS-10219-CVDP-3818EEAB-1610-48EC-9152-F56B6055E5D1|2021-02-16
6805,240,>IMS-10186-CVDP-9F2BE999-B19F-47AE-9278-4A05292D0ECF|2021-12-13
6806,1390,>IMS-10087-CVDP-7AE1642A-2D36-486A-8878-9289EC9FAE60|2021-09-10
6807,247,>IMS-10087-CVDP-D1FBE5F9-66EB-4565-951B-B507A6BB67CF|2021-11-28
6808,509,>IMS-10227-CVDP-F1F3895B-3D43-421D-8BBE-128C7D79FB82|2021-09-23
6809,380,>IMS-10186-CVDP-30EBA5CD-3842-41D8-BC18-BE05F897421E|2021-11-17
6810,606,>IMS-10116-CVDP-C0F5FAB2-8DC9-4DAC-9F15-7B55C8029D53|2021-12-27
6811,316,>IMS-10116-CVDP-0CDF58C7-676E-459D-BC87-A8767C1D250F|2021-11-12
6812,422,>IMS-10261-CVDP-FD571922-9217-4626-80D5-6A1EF3A48200|2021-04-22
6813,768,>IMS-10186-CVDP-7228ED9A-DD2A-4390-8AF2-D0CB7DC7E07F|2021-07-19
6814,651,>IMS-10225-CVDP-4FFD46A9-3693-43D8-B217-1210980C9906|2021-12-21
6815,454,>IMS-10261-CVDP-00072|2021-02-08
6816,88,>IMS-10227-CVDP-0EC5DB4B-1D3A-41D6-9B04-1598661A4EEA|2021-04-03
6817,46,>IMS-10227-CVDP-96FC46A6-3C38-4676-979F-FAEDC1434C4E|2021-07-29
6818,767,>IMS-10267-CVDP-DEB66B62-039D-44EF-BE00-6B6B13DD2386|2021-03-04
6819,398,>IMS-10116-CVDP-0309A4CB-7744-469F-8D86-22D597E57A7F|2021-10-30
6820,0,>IMS-10227-CVDP-CCDE3C31-BB2C-494E-A9E7-F4D909B6D98D|2021-05-26
6821,0,>IMS-10227-CVDP-CDD2A625-60CF-46C3-AFE3-FA5E9C92B7F7|2021-04-21
6822,411,>IMS-10267-CVDP-00143|2021-02-03
6823,205,>IMS-10267-CVDP-EB238C80-969F-418A-9663-B1D04A9B1092|2021-06-08
6824,751,>IMS-10087-CVDP-CB6CC40D-D7CB-43E5-B43C-5EA5744DB08F|2021-11-30
6825,38,>IMS-10013-CVDP-1EB946C6-A662-4F9C-921F-B22059A6519C|2021-12-29
6826,234,>IMS-10227-CVDP-88DB3DED-B4DE-4B4B-BF82-E6E312831E57|2021-09-21
6827,948,>IMS-10267-CVDP-06B1A7E1-68D8-4C7B-A87E-0A44FCC3C481|2021-11-08
6828,32,>IMS-10186-CVDP-938A6CF9-0E65-4692-B0AC-0822C1F091F0|2021-04-21
6829,103,>IMS-10087-CVDP-2F307C7F-E49D-4484-8C47-C021564516E8|2021-11-23
6830,514,>IMS-10186-CVDP-FDCCBC72-7A74-4572-929F-1837A3570DED|2021-12-10
6831,283,>IMS-10061-CVDP-ECBD690E-CBB2-475F-A0C5-01D6B5ABAE35|2021-09-20
6832,826,>IMS-10267-CVDP-7F6CFABC-6AB8-4769-9644-30607E9FB696|2021-09-01
6833,343,>IMS-10225-CVDP-5FCF4C9D-DA17-4FD0-BD8F-797F57146BA8|2021-05-10
6834,250,>IMS-10225-CVDP-3A30B271-14E5-4B7B-83D6-4420E73BD922|2021-12-05
6835,314,>IMS-10061-CVDP-8A00E042-FBAF-48D1-AC65-87EF22BEB812|2021-12-14
6836,77,>IMS-10186-CVDP-CCB1BA86-8EE8-4BCA-953B-2665BD2949AE|2021-11-14
6837,292,>IMS-10227-CVDP-D7D88E2B-2B0E-47B4-92EE-B227B300251A|2021-10-02
6838,259,>IMS-10116-CVDP-CBC43AA0-7AB2-4FDB-A634-DC0D4341E136|2021-09-15
6839,231,>IMS-10219-CVDP-3B9BDADC-67B2-480A-81AD-36586137B8DC|2021-02-19
6840,219,>IMS-10267-CVDP-F5217E96-9D7C-4B8E-A062-789F54F06688|2021-04-28
6841,384,>IMS-10261-CVDP-00012|2021-01-24
6842,377,>IMS-10087-CVDP-01F93FC6-36D6-4630-AB67-D10BC4C84135|2021-08-07
6843,121,>IMS-10116-CVDP-09C1A72E-4DEA-4032-B7C1-B332A5FD0C0A|2021-08-27
6844,266,>IMS-10227-CVDP-FDF2191B-18F9-434D-83A3-69E9ADAC6459|2021-09-23
6845,219,>IMS-10267-CVDP-08E3838C-03B9-4BEA-BBA2-050FE93CD2E1|2021-12-17
6846,0,>IMS-10227-CVDP-AC68E753-4EF6-42BA-98E9-6081DD30FC17|2021-09-15
6847,794,>IMS-10116-CVDP-33931A86-33B4-4781-989C-7B6A5B6A338A|2021-12-15
6848,251,>IMS-10116-CVDP-4BC666EF-7B59-49A6-9B0E-32C636768618|2021-05-03
6849,369,>IMS-10267-CVDP-006032BD-F5CF-4200-B7C3-9A3648FB135B|2021-03-22
6850,259,>IMS-10261-CVDP-51F8F6DF-8CE9-46FB-B006-310612D65D75|2021-04-01
6851,121,>IMS-10116-CVDP-C6A06365-9E30-48C7-948F-55CFBC9B86D2|2021-08-09
6852,571,>IMS-10267-CVDP-A65417E2-5FE9-4367-B543-89C88D8B7534|2021-02-18
6853,1463,>IMS-10116-CVDP-3216473B-31CF-4CEA-9288-A1001D13D089|2021-11-22
6854,1115,>IMS-10280-CVDP-A5E4149C-1537-4D39-90D8-470BF7B1FD40|2021-12-09
6855,1237,>IMS-10087-CVDP-ADC9EBEB-0466-40A5-9286-4DA01B790FD7|2021-11-18
6856,544,>IMS-10116-CVDP-0B94B8B5-A027-49D6-9C49-5A3A23E388AD|2021-03-09
6857,372,>IMS-10116-CVDP-B1699A53-6210-4D7F-A5FD-0BD7776D6EE2|2021-12-27
6858,121,>IMS-10116-CVDP-825BC477-38ED-4C63-90E5-5774DACC9623|2021-08-03
6859,136,>IMS-10261-CVDP-F87F0A96-AD92-4FF2-8C0B-A241D05EEFF3|2021-02-19
6860,229,>IMS-10087-CVDP-D9C5C79F-D1A1-44FC-B065-54C5FE537CF8|2021-12-13
6861,70,>IMS-10341-CVDP-B6678D11-AB68-4963-A8A9-DFED835E1C0F|2021-03-02
6862,429,>IMS-10087-CVDP-28D610C9-C5D5-40D0-A752-0C022A4E521D|2021-12-06
6863,253,>IMS-10116-CVDP-FC5D0EC6-4599-4678-B5C1-EAF156B8806B|2021-05-15
6864,259,>IMS-10116-CVDP-BB39D6C1-1D4C-4848-AA25-22E9FB0ECD4A|2021-11-30
6865,346,>IMS-10227-CVDP-5424506F-3A68-4207-A8AB-887FC88C4485|2021-05-10
6866,329,>IMS-10116-CVDP-B62AC659-C5CF-4AC8-9B26-9496BF51FDB2|2021-09-17
6867,285,>IMS-10186-CVDP-B44FF644-91BA-4F62-B0B3-7DEA66C08F75|2021-08-08
6868,578,>IMS-10186-CVDP-3110EC08-A7E3-4A5C-96FE-D7F2516F8F61|2021-12-01
6869,121,>IMS-10116-CVDP-B7C8DEDF-760A-4482-998B-7E533BA0D5FD|2021-08-24
6870,0,>IMS-10061-CVDP-2AB00CA4-9446-4A74-BCE2-C2B797D68FF0|2021-04-20
6871,558,>IMS-10116-CVDP-26EC28B8-EB61-426C-9F2D-98769413B8ED|2021-06-16
6872,445,>IMS-10116-CVDP-53A58FBD-87FF-4770-A632-958C6C12CE1B|2021-11-16
6873,259,>IMS-10116-CVDP-E248E9CB-F7DC-4EB0-9DDC-494C077B8226|2021-08-31
6874,130,>IMS-10013-CVDP-EE90346C-AF22-47F3-99A6-C16DE71D7ADD|2021-08-11
6875,875,>IMS-10225-CVDP-D956FC7E-D5E2-491B-B042-61AE96DE9174|2021-12-23
6876,181,>IMS-10061-CVDP-E9269E16-F8BF-4FD7-9CDC-AB3D803B7D18|2021-12-07
6877,240,>IMS-10261-CVDP-F420FF49-39E6-456D-9845-D4B04E54AE12|2021-02-08
6878,78,>IMS-10087-CVDP-BF8B8BF8-94CE-4199-A334-B887EEC8184F|2021-08-24
6879,0,>IMS-10061-CVDP-98D2AB38-7FBF-4157-8546-A27110AAA38D|2021-09-28
6880,565,>IMS-10087-CVDP-B57252C7-0BF7-42B7-AA7B-5117BC087ABE|2021-12-08
6881,240,>IMS-10013-CVDP-7E297F06-42C5-45A4-A471-A50F0CA33E0B|2021-08-26
6882,0,>IMS-10227-CVDP-0D7FCB35-99DC-4668-8ECC-5C6D17F72624|2021-04-21
6883,545,>IMS-10087-CVDP-8024C6DF-F36F-449E-8F3A-2ADB2BEAF7CE|2021-08-15
6884,192,>IMS-10280-CVDP-EA642489-42AC-4BFF-86EF-DF6BDD97CF91|2021-09-23
6885,100,>IMS-10087-CVDP-950B96B3-E95E-46E3-8C46-93E748D12679|2021-10-04
6886,525,>IMS-10267-CVDP-8E743472-E1B5-4A02-8DE4-7CEECD2470B1|2021-07-29
6887,259,>IMS-10116-CVDP-7B7F1491-E59B-46F0-880F-4731E5DCBC83|2021-12-03
6888,483,>IMS-10261-CVDP-2FA57819-CD5B-4037-B79C-13BB539AC168|2021-12-15
6889,740,>IMS-10087-CVDP-26467A4B-2CC9-49D4-8648-409BECCE7444|2021-12-15
6890,235,>IMS-10594-CVDP-EDFA7310-1E54-4655-BEFC-AAC786481981|2021-02-03
6891,209,>IMS-10267-CVDP-C0BB5C37-4077-4AB1-B272-9D083DBB222F|2021-05-11
6892,0,>IMS-10259-CVDP-D0D2B1DC-59E2-4246-8923-61E7D5A3774A|2021-02-14
6893,57,>IMS-10061-CVDP-B87F0DAC-096F-429E-9FB0-05AF93AABBCB|2021-03-03
6894,242,>IMS-10267-CVDP-22CF0464-B7BB-4B7F-83A7-6807565CAE2C|2021-10-27
6895,0,>IMS-10227-CVDP-4C885A09-2EFF-48A9-9970-1E1479A0B67B|2021-11-17
6896,82,>IMS-10013-CVDP-B546FBFB-E314-4D49-89D8-202CE5A2E679|2021-09-08
6897,1032,>IMS-10267-CVDP-E08688D1-05F0-4E39-A9F0-B275A0930D81|2021-09-27
6898,1393,>IMS-10116-CVDP-DAD8412E-79F5-4AD6-B559-DB1E80376636|2021-12-11
6899,124,>IMS-10087-CVDP-1A99C7FC-4F3C-49B9-9C89-AFB36B5C6A38|2021-09-17
6900,445,>IMS-10116-CVDP-079CE82A-AB0A-4D97-9A88-3ADE7993F025|2021-08-27
6901,121,>IMS-10116-CVDP-822C664D-1349-4A80-9D37-FDAD55B56AFF|2021-09-02
6902,170,>IMS-10186-CVDP-741CFB62-44A1-4ABD-8B9D-0C7115BAEF6E|2021-10-20
6903,285,>IMS-10186-CVDP-3AFAECCA-4E17-42CB-8086-D7E0BEA3BEEB|2021-11-30
6904,109,>IMS-10341-CVDP-2116362A-BBD6-4A09-A41C-A3EBB98CBDE4|2021-09-10
6905,256,>IMS-10116-CVDP-D9DD8ECA-E2ED-4DF6-BBAD-5E321C79097B|2021-12-18
6906,321,>IMS-10186-CVDP-23A30ED1-1DC3-4456-987A-830C659DE89D|2021-10-04
6907,367,>IMS-10186-CVDP-2EE91279-EB62-4099-AD87-C27D0FB2A323|2021-12-10
6908,202,>IMS-10061-CVDP-154FFC95-C8AB-497C-B8A0-769293F91F8C|2021-11-08
6909,217,>IMS-10267-CVDP-B66E00C5-D44B-434F-89B2-4D9F6FBF073B|2021-09-16
6910,383,>IMS-10267-CVDP-CF93CC48-58AF-4BD8-94F4-A75438D3ABAA|2021-08-27
6911,474,>IMS-10116-CVDP-474F9ACF-99D8-4933-80AE-CDEC7AC17BF1|2021-09-08
6912,356,>IMS-10267-CVDP-B784ADAB-8332-43BD-8604-1F6FC27C3E48|2021-02-09
6913,571,>IMS-10186-CVDP-74F8B91A-9EE3-49A9-9660-0A1BE5B9D6D1|2021-09-13
6914,98,>IMS-10116-CVDP-8462EEA7-C7D5-4811-B4EB-D251558D7084|2021-08-27
6915,466,>IMS-10261-CVDP-A9F86664-149E-4F88-9A29-B04C02AB4E1F|2021-08-25
6916,48,>IMS-10186-CVDP-A51EF745-9653-4559-B5BA-9EB4B6D28CF8|2021-02-15
6917,0,>IMS-10338-CVDP-E9FB12D4-25D3-4379-BC6E-A3FE35A68374|2021-06-05
6918,28,>IMS-10061-CVDP-1477|2021-02-04
6919,53,>IMS-10061-CVDP-248C369B-346C-49B8-A09C-778FB0AF100B|2021-12-03
6920,36,>IMS-10013-CVDP-F8D79CB3-DCE0-4BBE-A7D0-DBB59B8378FD|2021-12-22
6921,408,>IMS-10087-CVDP-5D619CEA-D1A7-48F3-A485-EF4325C461AC|2021-12-09
6922,634,>IMS-10087-CVDP-5C969595-AD91-4D38-8A9D-152D7B8DE158|2021-10-01
6923,0,>IMS-10061-CVDP-BC0B3CC4-14E4-4E1B-9957-238570F69CB6|2021-05-19
6924,841,>IMS-10261-CVDP-897D0418-0E47-43FF-9A7A-9BB0E30C06CA|2021-02-12
6925,149,>IMS-10061-CVDP-00365|2021-01-25
6926,345,>IMS-10267-CVDP-D817C9DD-DEAF-447C-AA6D-AFA1AF83397A|2021-12-09
6927,120,>IMS-10087-CVDP-00CBC1BA-C476-4D67-92CB-3BDC45EC9329|2021-09-21
6928,737,>IMS-10186-CVDP-07DFA6DE-1D98-47AF-A029-9895E9B5E72C|2021-05-15
6929,370,>IMS-10267-CVDP-7AB5FE3D-D009-44C3-998F-CDEDD51AF6AC|2021-12-09
6930,0,>IMS-10227-CVDP-1EC84B8D-CACD-4FF4-BB38-3A71A078121E|2021-06-02
6931,253,>IMS-10116-CVDP-3C288C28-7804-432E-BE3A-60A43376BF1D|2021-05-04
6932,261,>IMS-10227-CVDP-F85FB3CA-1ADD-4808-8A08-F95DE834EC4E|2021-11-26
6933,43,>IMS-10087-CVDP-C608B4FA-E63B-4F8F-A14F-3B6A57C06F6D|2021-09-06
